fecha_dato,AC,C_C,NM,CV
2014-08-10 01:00:00,1.7,IN,23,CC85-92
2014-08-10 12:00:00,2.4,IN,23,CC85-92
2014-08-10 18:00:00,0.61,IN,21,V71-51
2014-08-19 21:00:00,1.07,IN,23,CC85-92
2014-08-19 19:00:00,1.47,IN,23,CC85-92
2014-08-22 17:00:00,0.3,IN,23,CC85-92
2014-08-25 14:00:00,2.8,IN,21,CC85-92
2014-08-17 21:00:00,1.55,IN,1,CC 8475
2014-08-17 21:00:00,2.23,IN,1,CC 8475
2014-08-17 21:00:00,3.09,IN,1,CC 8475
2014-08-31 15:00:00,2.55,IN,23,CC 934418
2014-08-31 16:00:00,3.75,IN,23,CC 934418
2014-08-31 16:00:00,3.82,IN,23,CC 934418
2014-08-17 21:00:00,3.91,IN,1,CC 8475
2014-08-08 18:00:00,0.74,IN,8,CC85-92
2014-08-22 19:00:00,10.91,IN,13,CC85-92
2014-08-22 19:00:00,2.29,IN,13,VARIAS
2014-08-24 15:00:00,4.27,IN,6,CC85-92
2014-08-24 15:00:00,0.61,IN,6,CC85-92
2014-08-24 20:00:00,5.27,IN,10,CC85-92
2014-08-24 15:00:00,4.5,IN,6,CC93-4418
2014-08-24 15:00:00,4.16,IN,6,CC93-4418
2014-08-24 15:00:00,1.08,IN,6,PR61-632
2014-08-25 20:00:00,1.5,IN,6,CC01-1940
2014-08-28 01:00:00,2.84,IN,7,CC85-92
2014-08-09 21:00:00,1.5,IN,7,CC85-92
2014-08-10 04:00:00,4.36,IN,6,CC85-92
2014-08-10 04:00:00,3.38,IN,6,CC85-92
2014-08-10 04:00:00,8.92,IN,6,CC85-92
2014-08-10 17:00:00,5,IN,7,CC85-92
2014-08-10 04:00:00,6.17,IN,6,CC06-783
2014-08-31 06:00:00,10,IN,17,CC85-92
2014-08-03 00:00:00,4,IN,7,CC85-92
2014-08-12 14:00:00,12.86,IN,17,CC85-92
2014-08-02 18:00:00,2.98,IN,7,CC85-92
2014-08-19 19:00:00,13.54,IN,13,CC01-1940
2014-08-19 19:00:00,3.68,IN,13,CC01-1940
2014-08-05 17:00:00,1.68,IN,6,CC85-92
2014-08-05 17:00:00,3.95,IN,6,CC85-92
2014-08-05 17:00:00,0.9,IN,6,CC85-92
2014-08-05 17:00:00,0.35,IN,6,CC85-92
2014-08-05 17:00:00,0.22,IN,6,PR61-632
2014-08-06 10:00:00,2.6,IN,6,CC85-92
2014-08-16 20:00:00,2.04,IN,10,CC85-92
2014-08-16 17:00:00,1.3,IN,6,CC01-1940
2014-08-16 17:00:00,6,IN,6,CC01-1940
2014-08-16 17:00:00,26.48,IN,6,CC93-4418
2014-08-16 15:00:00,0.3,IN,9,CC 85-92
2014-08-14 16:00:00,1,IN,9,CC 93-4418
2014-08-16 15:00:00,0.58,IN,9,CC 85-92
2014-08-15 14:00:00,0.49,IN,17,CC 85-92
2014-08-15 14:00:00,0.49,IN,17,CC 85-92
2014-08-26 19:00:00,4.46,IN,17,CC 85-92
2014-08-02 13:00:00,2.22,IN,17,CC 85-92
2014-08-02 02:00:00,2.9,IN,17,CC 85-92
2014-08-17 16:00:00,7.12,IN,17,CC 85-92
2014-08-12 09:00:00,0.05,IN,17,CC 85-92
2014-08-15 14:00:00,1,IN,17,CC 85-92
2014-08-15 14:00:00,0.4,IN,17,CC 85-92
2014-08-21 22:00:00,1.91,IN,17,CC 93-4418
2014-08-13 17:00:00,0.35,IN,17,CC 85-92
2014-08-16 15:00:00,6.83,IN,17,CC 85-92
2014-08-17 16:00:00,16.76,IN,17,CC 84-75
2014-08-23 19:00:00,1.8,IN,17,CC 85-92
2014-08-26 21:00:00,6,IN,17,CC 85-92
2014-08-29 19:00:00,1.7,IN,17,CC 85-92
2014-08-31 17:00:00,0.1,IN,17,CC 85-92
2014-08-18 22:00:00,2.75,IN,17,CC 85-92
2014-08-18 22:00:00,2.59,IN,17,VARIAS
2014-08-30 18:00:00,19.19,IN,17,CC 85-92
2014-08-07 17:00:00,0.3,IN,17,CC 85-92
2014-08-30 18:00:00,0.6,IN,17,CC 01-1228
2014-08-20 13:00:00,9,IN,9,CC 85-92
2014-08-15 16:00:00,0.5,IN,17,CC 85-92
2014-08-20 17:00:00,1.5,IN,17,CC 85-92
2014-08-20 17:00:00,3,IN,17,CC 85-92
2014-08-20 17:00:00,1,IN,17,CC 85-92
2014-08-09 21:00:00,2,IN,17,CC 85-92
2014-08-04 13:00:00,3.77,IN,17,CC 85-92
2014-08-04 13:00:00,3.14,IN,17,CC 85-92
2014-08-04 16:00:00,1.5,IN,17,CC 93-4418
2014-08-04 16:00:00,1.5,IN,17,CC 93-4418
2014-08-12 19:00:00,2.03,IN,17,V 71-51
2014-08-23 19:00:00,2,IN,17,PR 61-632
2014-08-22 22:00:00,7.5,IN,17,V 71-51
2014-08-24 21:00:00,7.43,IN,17,CC 93-4418
2014-08-24 21:00:00,7.43,IN,17,CC 93-4418
2014-08-24 21:00:00,7.93,IN,17,CC 93-4418
2014-08-06 17:00:00,8,IN,6,CC 85-92
2014-08-06 17:00:00,3,IN,6,CC 85-92
2014-08-06 17:00:00,4,IN,6,CC 85-92
2014-08-06 17:00:00,4.25,IN,6,CC 85-92
2014-08-14 21:00:00,3.04,IN,7,CC 98-72
2014-08-13 21:00:00,0.2,IN,7,CC 98-72
2014-08-25 10:00:00,8.95,IN,17,CC 85-92
2014-08-15 15:00:00,3,IN,17,CC 85-92
2014-08-15 15:00:00,3.11,IN,17,CC 85-92
2014-08-03 16:00:00,11.76,IN,12,CC 85-92
2014-08-03 16:00:00,1,IN,12,CC 85-92
2014-08-18 15:00:00,3.45,IN,21,CC 85-92
2014-08-18 15:00:00,2.34,IN,21,CC 85-92
2014-08-07 14:00:00,5,IN,12,CC85-92
2014-08-07 14:00:00,1.7,IN,12,CC85-92
2014-08-07 15:00:00,0.8,IN,9,CC85-92
2014-08-07 12:00:00,1.03,IN,9,CC85-92
2014-08-17 18:00:00,3.3,IN,9,RB73-2223
2014-08-18 20:00:00,1.35,IN,9,CC85-92
2014-08-18 20:00:00,1.35,IN,9,RB73-2223
2014-08-19 21:00:00,4.4,IN,17,CC85-92
2014-08-19 17:00:00,1,IN,17,CC85-92
2014-08-19 20:00:00,5,IN,17,CC93-4418
2014-08-21 19:00:00,18.3,IN,12,CC85-92
2014-08-23 19:00:00,14.34,IN,12,CC85-92
2014-08-23 19:00:00,7.26,IN,12,CC85-92
2014-08-23 20:00:00,1.9,IN,4,CC01-1940
2014-08-24 18:00:00,12.84,IN,4,CC85-92
2014-08-05 20:00:00,3.5,IN,6,CC01-1940
2014-08-01 21:00:00,5.14,IN,25,CC85-92
2014-08-01 21:00:00,21.97,IN,25,CC85-92
2014-08-01 21:00:00,8.31,IN,25,CC85-92
2014-08-01 21:00:00,16.38,IN,25,CC85-92
2014-08-01 21:00:00,13.14,IN,17,CC84-75
2014-08-02 22:00:00,2.21,IN,4,CC85-92
2014-08-30 14:00:00,1.8,IN,6,CC85-92
2014-08-01 20:00:00,2.38,IN,10,CC93-4418
2014-08-01 15:00:00,5.44,IN,7,CC85-92
2014-08-01 21:00:00,0.8,IN,7,CC85-92
2014-08-02 14:00:00,2,IN,7,CC85-92
2014-08-03 17:00:00,5.56,IN,7,CC85-92
2014-08-03 22:00:00,0.7,IN,7,CC85-92
2014-08-03 22:00:00,3.34,IN,7,CC85-92
2014-08-12 21:00:00,4.75,IN,6,CC85-92
2014-08-23 14:00:00,1.41,IN,10,CC85-92
2014-08-24 10:00:00,1.39,IN,6,CC85-92
2014-08-29 12:00:00,7.16,IN,6,CC85-92
2014-08-05 19:00:00,9.63,IN,4,CC85-92
2014-08-08 19:00:00,7.2,IN,4,CC44-18
2014-08-10 19:00:00,8.52,IN,9,CC85-92
2014-08-02 18:00:00,2.77,IN,17,CC85-92
2014-08-15 17:00:00,3,IN,17,CC85-92
2014-08-24 19:00:00,20.68,IN,17,CC92-2804
2014-08-11 12:00:00,8.67,IN,4,CC84-75
2014-08-11 12:00:00,6.49,IN,4,CC84-75
2014-08-12 11:00:00,8.9,IN,9,CC85-92
2014-08-12 13:00:00,21.41,IN,4,CC85-92
2014-08-19 16:00:00,8.7,IN,13,CC 8592
2014-08-17 16:00:00,6,IN,13,CC 8592
2014-08-21 20:00:00,3.17,IN,13,CC 01-1940
2014-08-03 22:00:00,0.2,IN,7,CC 8592
2014-08-09 18:00:00,2.69,IN,10,CC 8592
2014-08-08 18:00:00,6.6,IN,10,CC 93-4418
2014-08-08 18:00:00,6.9,IN,10,CC 8592
2014-08-03 21:00:00,2.7,IN,13,CC 8592
2014-08-14 22:00:00,20.8,IN,1,CC 01-1940
2014-08-02 21:00:00,0.5,IN,1,CC 93-4418
2014-08-06 21:00:00,1.83,IN,1,CC 93-4418
2014-08-06 21:00:00,1.24,IN,1,CC 93-4418
2014-08-03 21:00:00,7.11,IN,1,CC 01-1940
2014-08-09 20:00:00,2.22,IN,1,CC 93-4418
2014-08-07 16:00:00,1.3,IN,1,CC 93-4418
2014-08-04 20:00:00,38.2,IN,1,CC 93-4418
2014-08-01 21:00:00,5.94,IN,1,CC 01-1940
2014-08-01 21:00:00,25.8,IN,1,CC 93-4418
2014-08-17 18:00:00,4.17,IN,25,CC44-18
2014-08-17 21:00:00,9.59,IN,12,CC44-18
2014-08-18 17:00:00,20.69,IN,12,CC84-75
2014-08-20 14:00:00,17.89,IN,9,CC85-92
2014-08-26 20:00:00,7.06,IN,12,CC85-92
2014-08-26 20:00:00,2.28,IN,12,CC85-92
2014-08-02 15:00:00,6.05,IN,12,CC85-92
2014-08-02 15:00:00,8.65,IN,12,CC85-92
2014-08-02 15:00:00,3.51,IN,12,CC85-92
2014-09-19 18:00:00,3.31,IN,23,CC85-92
2015-01-20 19:00:00,1.5,IN,6,CC 8592
2015-01-07 19:00:00,11.78,IN,13,PREPARA
2015-01-02 20:00:00,2.24,IN,13,PREPARA
2015-01-04 16:00:00,2,IN,13,CC 8592
2018-06-08 11:00:00,0.93,IN,9,CC01-1940
2018-06-08 11:00:00,2.63,IN,9,CC01-1940
2018-06-10 22:00:00,0.98,IN,17,CC85-92
2018-06-10 22:00:00,2.05,IN,17,CC85-92
2018-06-11 10:00:00,4.35,IN,12,RB73-2223
2018-06-21 22:00:00,8.71,IN,17,CC85-92
2018-06-23 20:00:00,2.02,IN,25,CC00-3257
2018-06-25 16:00:00,12.92,IN,4,CC85-92
2018-06-25 16:00:00,7.28,IN,4,CC01-1228
2018-06-25 16:00:00,24.89,IN,4,CC85-92
2018-06-26 13:00:00,5.27,IN,12,CC01-1940
2018-06-26 14:00:00,5.29,IN,17,CC93-4418
2018-06-27 23:00:00,7,IN,21,CC85-92
2018-06-27 20:00:00,6.64,IN,12,CC01-1940
2018-06-27 21:00:00,3.89,IN,17,CC97-7170
2018-06-28 22:00:00,7.26,IN,17,CC93-4418
2018-06-28 22:00:00,4.5,IN,17,CC85-92
2018-06-02 20:00:00,2.38,IN,21,CC 8592
2018-06-09 20:00:00,0.38,IN,19,CC 934418
2018-06-10 22:00:00,3.96,IN,21,CC 8592
2018-06-17 22:00:00,4,IN,21,CC 8592
2018-06-17 22:00:00,5.58,IN,21,CC 8592
2017-06-05 18:00:00,8.21,IN,2,CC85-92
2017-06-05 18:00:00,8.55,IN,2,CC85-92
2017-06-02 14:00:00,12.33,IN,9,CC93-4418
2017-06-02 20:00:00,1.5,IN,17,CC97-7170
2017-06-02 20:00:00,3.76,IN,17,CC97-7170
2017-06-03 22:00:00,1.88,IN,9,CC85-92
2017-06-03 16:00:00,19.65,IN,12,CC85-92
2017-06-06 22:00:00,1.75,IN,9,RB73-2223
2017-06-06 20:00:00,8.02,IN,12,RB73-2223
2017-06-07 20:00:00,1.35,IN,4,CC85-92
2017-06-10 20:00:00,5.73,IN,17,CC93-4418
2017-06-15 20:00:00,5,IN,9,CC00-3257
2017-06-16 14:00:00,1,IN,4,RB73-2223
2017-06-22 10:00:00,3.15,IN,9,CC85-92
2017-06-22 10:00:00,6,IN,17,CC85-92
2017-06-23 15:00:00,2.02,IN,17,CC93-4418
2017-06-23 20:00:00,1.44,IN,12,CC85-92
2017-06-23 20:00:00,3.46,IN,17,CC93-4418
2017-06-24 15:00:00,6.3,IN,17,CC85-92
2017-06-24 20:00:00,11.6,IN,12,CC01-1940
2017-06-27 20:00:00,5.79,IN,17,CC01-1228
2017-06-27 20:00:00,1.09,IN,17,VARIAS
2017-06-03 18:00:00,3.82,IN,6,CC93-4418
2017-06-03 18:00:00,12.54,IN,6,CC93-4418
2017-06-03 10:00:00,13.9,IN,7,CC85-92
2017-06-03 14:00:00,3.7,IN,6,CC85-92
2017-06-03 14:00:00,7.91,IN,6,CC85-92
2017-06-03 16:00:00,9.06,IN,6,CC85-92
2017-06-03 17:00:00,1.68,IN,6,CC85-92
2017-06-03 18:00:00,0.73,IN,6,CC85-92
2017-06-01 18:00:00,3.04,IN,10,CC01-1940
2017-06-01 20:00:00,1,IN,7,CC85-92
2017-06-02 21:00:00,0.82,IN,13,CC85-92
2017-06-04 18:00:00,0.25,IN,13,CC01-1940
2017-06-05 16:00:00,0.38,IN,6,CC01-1940
2017-06-05 16:00:00,3.96,IN,6,CC01-1940
2017-06-06 18:00:00,29.94,IN,6,CC85-92
2017-06-06 18:00:00,6.93,IN,6,CC85-92
2017-06-06 18:00:00,0.37,IN,6,CC85-92
2017-06-06 12:00:00,5.1,IN,13,CC01-1940
2017-06-06 12:00:00,0.57,IN,13,CC01-1940
2017-06-07 19:00:00,0.8,IN,6,CC93-4418
2017-06-07 19:00:00,4.27,IN,6,CC93-4418
2017-06-07 19:00:00,1.31,IN,6,CC85-92
2017-06-08 17:00:00,1.2,IN,6,CC01-1940
2017-06-09 22:00:00,9.89,IN,13,CC01-1940
2017-06-10 11:00:00,1.7,IN,7,CC85-92
2017-06-11 21:00:00,1.92,IN,10,CC01-1940
2017-06-11 00:00:00,6.69,IN,7,CC85-92
2017-06-11 00:00:00,2.9,IN,7,CC85-92
2017-06-17 20:00:00,2.04,IN,6,CC01-1940
2017-06-17 20:00:00,21.9,IN,7,CC84-75
2017-06-18 11:00:00,2.5,IN,6,CC93-4418
2017-06-18 18:00:00,10.95,IN,6,CC85-92
2017-06-18 18:00:00,0.8,IN,6,PR61-632
2017-06-18 15:00:00,2.39,IN,6,CC85-92
2017-06-18 20:00:00,2.5,IN,7,CC85-92
2017-06-19 19:00:00,3.29,IN,7,CC93-4418
2017-06-20 17:00:00,1,IN,13,CC85-92
2017-06-24 17:00:00,23.38,IN,6,CC93-4418
2017-06-24 11:00:00,1.6,IN,18,CC85-92
2017-06-24 11:00:00,0.58,IN,18,CC85-92
2017-06-24 11:00:00,2.76,IN,18,RD75-11
2017-06-24 11:00:00,3.54,IN,18,CC85-92
2017-06-24 11:00:00,1,IN,18,CC93-4418
2017-06-25 14:00:00,15,IN,6,CC01-1940
2017-06-25 17:00:00,5.91,IN,6,CC01-1940
2017-06-25 19:00:00,5.11,IN,6,CC01-1940
2017-06-26 20:00:00,7.24,IN,10,CC01-1940
2017-06-28 20:00:00,8.86,IN,10,CC01-1940
2017-06-09 21:00:00,5,IN,13,CC 01-1940
2017-06-09 20:00:00,6.5,IN,13,CC 8592
2017-06-10 21:00:00,5,IN,13,CC 01-1940
2017-06-13 20:00:00,0.8,IN,13,CC 8592
2017-06-14 19:00:00,7,IN,13,CC 8592
2017-06-15 15:00:00,5.73,IN,13,CC 8592
2017-06-15 15:00:00,2.12,IN,13,CC 93-4418
2017-06-02 19:00:00,6.43,IN,13,CC 8592
2017-06-02 13:00:00,7.3,IN,13,CC 8592
2017-06-02 19:00:00,5.5,IN,13,CC 8592
2017-06-06 22:00:00,3.98,IN,13,CC 01-1940
2017-06-20 22:00:00,1.9,IN,13,CC 01-1940
2017-06-20 22:00:00,17.52,IN,13,CC 01-1940
2017-06-09 20:00:00,9.15,IN,13,CC 01-1940
2017-06-09 20:00:00,9,IN,13,CC 01-1940
2017-06-09 21:00:00,3.14,IN,13,CC 01-1940
2017-06-09 20:00:00,5.11,IN,13,CC 01-1940
2017-06-09 13:00:00,0.59,IN,13,CC 01-1940
2017-06-28 23:00:00,8,IN,13,CC011940
2017-06-04 15:00:00,3.25,IN,17,CC 85-92
2017-06-04 15:00:00,0.6,IN,17,CC 85-92
2017-06-04 15:00:00,5.3,IN,17,CC 01-746
2017-06-04 15:00:00,0.29,IN,17,CC 01-746
2017-06-04 15:00:00,1.53,IN,9,CC 01-1940
2017-06-02 23:00:00,0.1,IN,17,CC 01-746
2017-06-01 20:00:00,2.5,IN,17,CC 85-92
2017-06-19 19:00:00,11.5,IN,17,CC 01-1940
2017-06-19 19:00:00,0.17,IN,17,CC 01-1940
2017-06-19 19:00:00,5.7,IN,17,CC 01-1940
2017-06-19 19:00:00,0.2,IN,17,CC 01-1940
2017-06-15 20:00:00,4,IN,17,CC 85-92
2017-06-19 23:00:00,4.63,IN,17,CC 85-92
2017-06-29 20:00:00,1.26,IN,17,CC 85-92
2017-06-29 20:00:00,5.2,IN,17,CC 85-92
2017-06-19 23:00:00,1.54,IN,17,CC 85-92
2017-06-18 22:00:00,3,IN,17,CC 85-92
2017-06-05 00:00:00,0.2,IN,17,CC 85-92
2017-06-05 00:00:00,0.3,IN,17,CC 85-92
2017-06-10 22:00:00,1.1,IN,17,CC 85-92
2017-06-10 22:00:00,6.45,IN,17,CC 85-92
2017-06-25 13:00:00,0.6,IN,26,CC 01-746
2017-06-17 16:00:00,1,IN,26,CC 85-92
2017-06-17 16:00:00,3,IN,26,CC 85-92
2017-06-17 16:00:00,0.84,IN,26,CC 85-92
2017-06-17 16:00:00,4.9,IN,26,CC 85-92
2017-06-17 16:00:00,1.66,IN,26,CC 85-92
2017-06-04 16:00:00,3.23,IN,26,PR 61-632
2017-06-04 16:00:00,10.69,IN,26,CC 01-1228
2017-06-06 20:00:00,1.5,IN,6,CC 01-1940
2017-06-03 16:00:00,1.11,IN,4,CC 01-1940
2017-06-06 20:00:00,4,IN,17,CC 85-92
2017-06-06 16:00:00,0.76,IN,11,CC 84-75
2017-06-05 15:00:00,3.36,IN,17,CC 01-1228
2017-06-26 18:00:00,0.3,IN,6,CC 85-92
2017-06-30 20:00:00,2.8,IN,7,CC 01-1940
2017-06-27 20:00:00,8.92,IN,18,CC 01-746
2017-06-27 20:00:00,0.32,IN,18,CC 01-746
2017-06-27 20:00:00,0.1,IN,18,CC 01-746
2017-06-02 17:00:00,2.04,IN,23,CC01-1940
2014-09-03 16:00:00,0.2,IN,6,CC01-1940
2014-09-05 19:00:00,10.83,IN,7,CC85-92
2014-09-05 16:00:00,5.62,IN,10,CC85-92
2014-09-06 11:00:00,2.35,IN,7,CC93-4418
2014-09-10 16:00:00,7.38,IN,7,CC93-4418
2014-09-10 15:00:00,5.87,IN,7,CC93-4418
2014-09-10 11:00:00,5.15,IN,7,CC85-92
2014-09-10 11:00:00,5,IN,7,CC85-92
2014-09-12 13:00:00,10.21,IN,7,CC85-92
2014-09-13 22:00:00,1,IN,7,CC93-4418
2014-09-26 13:00:00,2.24,IN,10,CC85-92
2014-09-25 07:00:00,2.53,IN,23,CC85-92
2014-09-07 20:00:00,1,IN,23,CC85-92
2014-09-09 16:00:00,4.48,IN,21,CC01-746
2014-09-09 16:00:00,4.13,IN,21,CC01-1940
2014-09-09 16:00:00,4.41,IN,21,CC85-92
2014-09-09 16:00:00,4.62,IN,21,CC85-92
2014-09-29 00:00:00,0.97,IN,23,CC85-92
2014-09-04 18:00:00,8.27,IN,13,CC85-92
2014-09-11 14:00:00,2.57,IN,13,CC01-1940
2014-09-12 17:00:00,3,IN,7,CC85-92
2014-09-06 12:00:00,4.83,IN,10,CC93-4418
2014-09-06 12:00:00,7.49,IN,10,CC93-4418
2014-09-06 12:00:00,2.11,IN,10,CC93-4418
2014-09-07 23:00:00,4.19,IN,13,CC01-1940
2014-09-07 15:00:00,1.5,IN,7,CC93-4418
2014-09-08 19:00:00,7.81,IN,7,CC85-92
2014-09-08 19:00:00,2.11,IN,7,CC85-92
2014-09-01 19:00:00,5.12,IN,7,CC85-92
2014-09-01 21:00:00,3.62,IN,7,CC85-92
2014-09-01 13:00:00,3.4,IN,6,CC01-1940
2014-09-01 13:00:00,1.2,IN,6,CC01-1940
2014-09-01 13:00:00,0.08,IN,6,CC93-4418
2014-09-05 17:00:00,15.48,IN,7,CC85-92
2014-09-09 20:00:00,3.64,IN,7,CC85-92
2014-09-19 17:00:00,9.57,IN,6,CC01-1940
2014-09-19 17:00:00,4.65,IN,6,CC01-1940
2014-09-20 22:00:00,2,IN,10,CC85-92
2014-09-23 11:00:00,0.35,IN,6,CC85-92
2014-09-24 21:00:00,2.67,IN,6,CC85-92
2014-09-26 13:00:00,2.82,IN,10,CC85-92
2014-09-27 22:00:00,2.34,IN,6,CC85-92
2014-09-27 16:00:00,8.52,IN,6,CC85-92
2014-09-27 19:00:00,2.02,IN,6,CC01-1940
2014-09-27 16:00:00,2.6,IN,6,PR61-632
2014-09-03 22:00:00,3.6,IN,17,CC93-4418
2014-09-04 16:00:00,5.62,IN,17,CC85-92
2014-09-19 01:00:00,0.5,IN,8,CC 93-4418
2014-09-09 13:00:00,0.4,IN,17,CC85-92
2014-09-09 19:00:00,1.4,IN,17,CC85-92
2014-09-09 22:00:00,5.48,IN,17,CC93-4418
2014-09-10 12:00:00,13.43,IN,17,CC84-75
2014-09-10 13:00:00,3.5,IN,17,CC85-92
2014-09-10 14:00:00,2.42,IN,17,CC84-75
2014-09-10 14:00:00,0.26,IN,17,CC85-92
2014-09-10 14:00:00,0.26,IN,17,CC85-92
2014-09-12 14:00:00,6.8,IN,17,CC85-92
2014-09-12 14:00:00,0.48,IN,17,CC85-92
2014-09-12 14:00:00,14.84,IN,17,CC93-4418
2014-09-15 19:00:00,1.6,IN,17,CC93-4418
2014-09-18 16:00:00,8.24,IN,17,CC85-92
2014-09-21 17:00:00,10.59,IN,17,CC93-4418
2014-09-23 17:00:00,10.29,IN,17,CC85-92
2014-09-24 15:00:00,13.21,IN,17,CC85-92
2014-09-24 15:00:00,5.77,IN,17,CC85-92
2014-09-24 17:00:00,16.3,IN,17,CC85-92
2014-09-25 13:00:00,3.84,IN,17,CC85-92
2014-09-27 17:00:00,18.1,IN,17,CC93-4418
2014-09-27 19:00:00,0.95,IN,17,CC93-4418
2015-04-23 13:00:00,0.14,IN,23,CC85-92
2015-04-28 01:00:00,2.55,IN,23,CC01-746
2015-04-29 16:00:00,0.59,IN,23,CC01-746
2015-04-29 16:00:00,2.8,IN,23,CC85-92
2015-04-08 20:00:00,6.8,IN,23,MEZCLA
2017-07-27 00:00:00,3.5,IN,10,CC 01-678
2017-07-09 17:00:00,1.36,IN,10,CC 01-678
2017-07-12 15:00:00,1.4,IN,10,CC 8592
2017-07-04 18:00:00,4.32,IN,10,CC 8592
2017-07-04 18:00:00,2.19,IN,10,CC 01-678
2017-07-14 15:00:00,0.1,IN,10,CC 00-3771
2017-07-18 12:00:00,1.79,IN,10,CC 00-3771
2017-07-26 12:00:00,0.55,IN,10,CC93-4418
2017-07-04 18:00:00,2.81,IN,10,CC 01-678
2017-07-27 20:00:00,0.05,IN,10,CC 8592
2017-07-14 16:00:00,2.65,IN,10,CC01-1940
2017-07-22 16:00:00,11.34,IN,10,CC01-1940
2017-07-26 22:00:00,4.97,IN,10,CC93-4418
2017-07-17 14:00:00,3.46,IN,7,CC93-4418
2017-07-17 14:00:00,4.56,IN,7,CC01-1940
2017-07-22 17:00:00,9.22,IN,7,CC01-1940
2017-07-18 21:00:00,4.35,IN,7,CC 8592
2017-07-31 03:00:00,6.21,IN,7,CC 8592
2017-07-07 18:00:00,3.9,IN,6,CC 8592
2017-07-07 18:00:00,2.18,IN,6,CC 8592
2017-07-08 14:00:00,11,IN,6,CC01-1940
2017-07-06 21:00:00,1.04,IN,6,CC01-1940
2017-07-06 21:00:00,1.09,IN,6,CC 8592
2017-07-06 21:00:00,3.49,IN,6,CC 8592
2017-07-06 21:00:00,0.3,IN,6,CC01-1940
2014-09-28 16:00:00,2.99,IN,4,CC85-92
2014-09-28 16:00:00,1.5,IN,4,CC85-92
2014-09-28 16:00:00,3.38,IN,4,CC85-92
2014-09-27 20:00:00,0.34,IN,9,CC85-92
2014-09-27 14:00:00,9.44,IN,9,CC85-92
2014-09-27 14:00:00,10.5,IN,9,CC85-92
2014-09-26 22:00:00,1.35,IN,12,CC85-92
2014-09-26 20:00:00,4.05,IN,9,CC85-92
2014-09-19 23:00:00,1.5,IN,9,CC85-92
2014-09-17 22:00:00,12.07,IN,4,CC85-92
2014-09-15 20:00:00,9.27,IN,25,CC85-92
2014-09-06 19:00:00,1.18,IN,12,CC85-92
2014-09-06 19:00:00,2.32,IN,12,CC85-92
2014-09-05 21:00:00,20.6,IN,17,CC85-92
2014-09-04 20:00:00,1.35,IN,17,CC85-92
2014-09-04 19:00:00,15.67,IN,12,CC85-92
2014-09-04 22:00:00,9.73,IN,4,CC85-92
2014-09-02 19:00:00,26.56,IN,12,CC85-92
2014-09-01 21:00:00,1.63,IN,4,CC85-92
2014-09-01 19:00:00,2.5,IN,12,CC85-92
2014-09-01 19:00:00,5.47,IN,12,CC85-92
2014-09-01 19:00:00,4.6,IN,12,CC85-92
2014-09-01 13:00:00,3,IN,9,CC85-92
2014-09-28 16:00:00,8.14,IN,9,RB73-2223
2014-09-26 20:00:00,2.17,IN,9,RB73-2223
2014-09-24 22:00:00,5,IN,12,RB73-2223
2014-09-24 22:00:00,12.29,IN,12,RB73-2223
2014-09-04 21:00:00,1.82,IN,9,RB73-2223
2014-09-28 16:00:00,5.96,IN,4,CC01-1940
2014-09-19 16:00:00,4.21,IN,17,CC93-4418
2014-09-19 16:00:00,4.82,IN,17,CC93-4418
2014-09-12 23:00:00,0.69,IN,9,CC93-4418
2014-09-11 19:00:00,6.3,IN,9,CC93-4418
2014-09-11 21:00:00,3.02,IN,9,CC93-4418
2014-09-11 23:00:00,0.83,IN,9,CC93-4418
2014-09-07 21:00:00,0.2,IN,9,CC93-4418
2014-09-06 17:00:00,1.8,IN,9,CC93-4418
2014-09-11 19:00:00,3.22,IN,9,CC97-7170
2014-09-06 20:00:00,7.13,IN,11,CC85-92
2014-09-06 19:00:00,6.82,IN,12,CC01-1228
2014-09-06 19:00:00,2.2,IN,12,CC01-1228
2014-09-04 19:00:00,2.2,IN,12,CC01-1228
2014-09-02 15:00:00,7,IN,26,CC93-4418
2014-09-17 22:00:00,7.66,IN,4,V71-51
2014-09-01 20:00:00,5.5,IN,26,CC01-1228
2014-09-04 20:00:00,1,IN,17,MZC74-275
2014-09-29 15:00:00,0.5,IN,17,CC85-92
2014-09-10 11:00:00,1.5,IN,17,CC 93-4418
2014-09-10 11:00:00,0.11,IN,17,CC 01-678
2014-09-29 22:00:00,0.4,IN,17,CC 93-4418
2014-09-25 23:00:00,12.36,IN,17,CC 01-746
2014-09-27 19:00:00,11,IN,17,CC 93-4418
2014-09-27 19:00:00,7.06,IN,17,CC 93-4418
2014-09-02 15:00:00,1,IN,17,CC 85-92
2014-09-26 15:00:00,3.11,IN,17,VARIAS
2014-09-10 19:00:00,2.68,IN,7,CC 93-4418
2014-09-30 18:00:00,1.33,IN,17,CC 85-92
2014-09-24 18:00:00,10.24,IN,17,CC 85-92
2014-09-30 18:00:00,4.3,IN,17,CC 85-92
2014-09-30 18:00:00,0.5,IN,17,CC 85-92
2014-09-24 18:00:00,7.13,IN,17,CC 85-92
2014-09-24 19:00:00,8,IN,17,CC 85-92
2014-09-24 19:00:00,2.57,IN,17,CC 85-92
2014-09-14 12:00:00,2,IN,17,CC 85-92
2014-09-20 20:00:00,5.18,IN,17,CC 85-92
